sample_id,feature_index_one_based,value
2783,7476,1
2783,7477,1
2783,7759,1
2783,7847,1
2783,7962,1
2783,8496,1
2783,8563,1
2783,8599,1
2783,8765,1
2783,9210,1
2783,9617,1
2783,9879,1
2783,9924,1
2783,10403,1
2783,10405,1
2783,10406,1
2783,10579,1
2783,10737,1
2783,11277,1
2783,11280,1
2783,11334,1
2783,11349,1
2783,11350,1
2783,11351,1
2783,11352,1
2783,11353,1
2783,11354,1
2783,11355,1
2783,11356,1
2783,11357,1
2783,11358,1
2783,11359,1
2783,11360,1
2783,11361,1
2783,11362,1
2783,11363,1
2783,11364,1
2783,11365,1
2783,11366,1
2783,11367,1
2783,11368,1
2783,11369,1
2783,11370,1
2783,11371,1
2783,11372,1
2783,11373,1
2783,11374,1
2783,11375,1
2783,11376,1
2783,11377,1
2783,11378,1
2784,963,1
2784,964,1
2784,965,1
2784,966,1
2784,967,1
2784,968,1
2784,2078,1
2784,3303,1
2785,31,1
2785,49,1
2785,51,1
2785,70,1
2785,106,1
2785,108,1
2785,113,1
2785,115,1
2785,116,1
2785,149,1
2785,166,1
2785,184,1
2785,190,1
2785,198,1
2785,267,1
2785,285,1
2785,302,1
2785,319,1
2785,324,1
2785,370,1
2785,376,1
2785,386,1
2785,399,1
2785,485,1
2785,578,1
2785,639,1
2785,675,1
2785,730,1
2785,796,1
2785,803,1
2785,812,1
2785,842,1
2785,843,1
2785,891,1
2785,1076,1
2785,1172,1
2785,1186,1
2785,1195,1
2785,1219,1
2785,1246,1
2785,1257,1
2785,1284,1
2785,1351,1
2785,1398,1
2785,1401,1
2785,1511,1
2785,1542,1
2785,1726,1
2785,1741,1
2785,1788,1
2785,1817,1
2785,1881,1
2785,1919,1
2785,1923,1
2785,1948,1
2785,2060,1
2785,2192,1
2785,2223,1
2785,2441,1
2785,2543,1
2785,2575,1
2785,2872,1
2785,2930,1
2785,2959,1
2785,3014,1
2785,3029,1
2785,3048,1
2785,3079,1
2785,3246,1
2785,3301,1
2785,3360,1
2785,3530,1
2785,3555,1
2785,3566,1
2785,3749,1
2785,4029,1
2785,4060,1
2785,4093,1
2785,4111,1
2785,4381,1
2785,4597,1
2785,4622,1
2785,4628,1
2785,4652,1
2785,4914,1
2785,4989,1
2785,5080,1
2785,5145,1
2785,5276,1
2785,5483,1
2785,5584,1
2785,6195,1
2785,6296,1
2785,6615,1
2785,6820,1
2785,7278,1
2785,8033,1
2785,8239,1
2785,8394,1
2785,8430,1
2785,8607,1
2785,8614,1
2785,9085,1
2785,9114,1
2785,9202,1
2785,9645,1
2785,10461,1
2785,11155,1
2785,11407,1
2785,11408,1
2785,11409,1
2785,11412,1
2785,11413,1
2785,11414,1
2785,11415,1
2785,11416,1
2785,11417,1
2785,11418,1
2785,11419,1
2785,11420,1
2785,11421,1
2785,11422,1
2785,11423,1
2785,11424,1
2785,11425,1
2785,11426,1
2785,11427,1
2785,11428,1
2785,11429,1
2785,11430,1
2785,11431,1
2785,11432,1
2785,12262,1
2786,31,1
2786,35,1
2786,36,1
2786,46,1
2786,47,1
2786,49,1
2786,50,1
2786,54,1
2786,58,1
2786,73,1
2786,80,1
2786,83,1
2786,87,1
2786,101,1
2786,106,1
2786,120,1
2786,126,1
2786,129,1
2786,134,1
2786,155,1
2786,186,1
2786,205,1
2786,212,1
2786,231,1
2786,232,1
2786,248,1
2786,251,1
2786,255,1
2786,265,1
2786,267,1
2786,275,1
2786,290,1
2786,297,1
2786,299,1
2786,312,1
2786,422,1
2786,443,1
2786,473,1
2786,475,1
2786,484,1
2786,487,1
2786,493,1
2786,559,1
2786,564,1
2786,566,1
2786,569,1
2786,574,1
2786,575,1
2786,622,1
2786,653,1
2786,709,1
2786,711,1
2786,714,1
2786,716,1
2786,733,1
2786,752,1
2786,794,1
2786,796,1
2786,853,1
2786,887,1
2786,896,1
2786,1008,1
2786,1125,1
2786,1128,1
2786,1166,1
2786,1258,1
2786,1263,1
2786,1337,1
2786,1351,1
2786,1392,1
2786,1394,1
2786,1395,1
2786,1423,1
2786,1450,1
2786,1623,1
2786,1686,1
2786,1716,1
2786,1725,1
2786,1740,1
2786,1805,1
2786,1831,1
2786,1994,1
2786,2045,1
2786,2061,1
2786,2066,1
2786,2087,1
2786,2320,1
2786,2410,1
2786,2513,1
2786,2600,1
2786,2637,1
2786,2737,1
2786,2779,1
2786,2800,1
2786,2803,1
2786,2804,1
2786,2892,1
2786,2912,1
2786,3060,1
2786,3110,1
2786,3190,1
2786,3239,1
2786,3298,1
2786,3446,1
2786,3471,1
2786,3475,1
2786,3663,1
2786,3729,1
2786,3831,1
2786,4002,1
2786,4103,1
2786,4142,1
2786,4345,1
2786,4474,1
2786,4478,1
2786,4594,1
2786,4702,1
2786,4750,1
2786,4826,1
2786,4870,1
2786,5099,1
2786,5132,1
2786,5166,1
2786,5351,1
2786,5469,1
2786,5752,1
2786,5855,1
2786,7557,1
2786,7558,1
2786,7559,1
2786,7637,1
2786,7885,1
2786,8066,1
2786,8499,1
2786,8586,1
2786,8794,1
2786,8989,1
2786,9065,1
2786,9344,1
2786,9494,1
2786,9495,1
2786,9496,1
2786,9498,1
2786,9499,1
2786,9500,1
2786,9501,1
2786,9502,1
2786,9503,1
2786,9504,1
2786,9505,1
2786,9506,1
2786,9507,1
2786,9508,1
2786,9509,1
2786,9510,1
2786,9511,1
2786,9512,1
2786,9513,1
2786,9517,1
2786,9518,1
2786,10079,1
2786,10082,1
2786,10083,1
2786,10084,1
2786,10085,1
2786,10086,1
2786,10087,1
2786,10088,1
2786,10089,1
2786,10090,1
2786,10091,1
2786,10092,1
2786,10093,1
2786,10094,1
2786,10095,1
2786,10096,1
2786,10097,1
2786,10098,1
2786,10099,1
2786,10100,1
2786,10101,1
2786,10102,1
2786,10103,1
2786,10104,1
2786,10105,1
2786,10106,1
2786,10107,1
2786,10108,1
2786,10109,1
2786,10110,1
2786,10111,1
2786,10112,1
2786,10122,1
2786,14243,1
2786,14257,1
2786,14385,1
2786,21608,1
2786,21609,1
2786,21610,1
2786,29215,1
2786,31869,1
2786,31870,1
2786,31871,1
2787,32,1
2787,35,1
2787,45,1
2787,49,1
2787,56,1
2787,70,1
2787,78,1
2787,80,1
2787,94,1
2787,99,1
2787,107,1
2787,124,1
2787,140,1
2787,148,1
2787,204,1
2787,255,1
2787,259,1
2787,261,1
2787,262,1
2787,263,1
2787,264,1
2787,267,1
2787,268,1
2787,269,1
2787,275,1
2787,277,1
2787,285,1
2787,297,1
2787,299,1
2787,302,1
2787,311,1
2787,314,1
2787,368,1
2787,371,1
2787,390,1
2787,473,1
2787,559,1
2787,633,1
2787,685,1
2787,721,1
2787,781,1
2787,796,1
2787,803,1
2787,808,1
2787,814,1
2787,893,1
2787,962,1
2787,1008,1
2787,1013,1
2787,1211,1
2787,1227,1
2787,1240,1
2787,1274,1
2787,1351,1
2787,1358,1
2787,1392,1
2787,1407,1
2787,1460,1
2787,1475,1
2787,1541,1
2787,1615,1
2787,1677,1
2787,1740,1
2787,1777,1
2787,1940,1
2787,2071,1
2787,2513,1
2787,2657,1
2787,2737,1
2787,2798,1
2787,2860,1
2787,2930,1
2787,2941,1
2787,2949,1
2787,3116,1
2787,3128,1
2787,3171,1
2787,3506,1
2787,3732,1
2787,3845,1
2787,3846,1
2787,4002,1
2787,4244,1
2787,4249,1
2787,4347,1
2787,4491,1
2787,4510,1
2787,4520,1
2787,4817,1
2787,5276,1
2787,5364,1
2787,5468,1
2787,5636,1
2787,5934,1
2787,5949,1
2787,6360,1
2787,6674,1
2787,7535,1
2787,8033,1
2787,8034,1
2787,8035,1
2787,8036,1
2787,8037,1
2787,8038,1
2787,8039,1
2787,8040,1
2787,8041,1
2787,8042,1
2787,8043,1
2787,8044,1
2787,8045,1
2787,8046,1
2787,8047,1
2787,8048,1
2787,8049,1
2787,8050,1
2787,8051,1
2787,8052,1
2787,8053,1
2787,8054,1
2787,8055,1
2787,8056,1
2788,8,1
2788,9,1
2788,297,1
2788,353,1
2788,1601,1
2788,4066,1
2788,6825,1
2788,9188,1
2788,9688,1
2788,10684,1
2788,10685,1
2788,10686,1
2788,10687,1
2788,10688,1
2788,10689,1
2789,8,1
2789,35,1
2789,45,1
2789,52,1
2789,57,1
2789,70,1
2789,80,1
2789,83,1
2789,107,1
2789,129,1
2789,154,1
2789,229,1
2789,257,1
2789,262,1
2789,285,1
2789,302,1
2789,316,1
2789,368,1
2789,398,1
2789,473,1
2789,490,1
2789,493,1
2789,546,1
2789,562,1
2789,564,1
2789,644,1
2789,680,1
2789,685,1
2789,690,1
2789,711,1
2789,781,1
2789,803,1
2789,812,1
2789,820,1
2789,827,1
2789,885,1
2789,1094,1
2789,1176,1
2789,1544,1
2789,1546,1
2789,1604,1
2789,1632,1
2789,1641,1
2789,1678,1
2789,1704,1
2789,1710,1
2789,1776,1
2789,1956,1
2789,2052,1
2789,2142,1
2789,2337,1
2789,2586,1
2789,2911,1
2789,2988,1
2789,3113,1
2789,3296,1
2789,3729,1
2789,4022,1
2789,4101,1
2789,4147,1
2789,4258,1
2789,4404,1
2789,4895,1
2789,5346,1
2789,5351,1
2789,5584,1
2789,5761,1
2789,5932,1
2789,5943,1
2789,6004,1
2789,6345,1
2789,7235,1
2789,8278,1
2789,8373,1
2789,9252,1
2789,9381,1
2789,9874,1
2789,10547,1
2789,11676,1
2789,11688,1
2789,13204,1
2789,13402,1
2789,14040,1
2789,14661,1
2789,17886,1
2789,18501,1
2789,19042,1
2789,22172,1
2789,29863,1
2789,30044,1
2789,33394,1
2789,39223,1
2789,42793,1
2789,42794,1
2789,42795,1
2790,8,1
2790,16,1
2790,29,1
2790,32,1
2790,39,1
2790,41,1
2790,55,1
2790,56,1
2790,58,1
2790,60,1
2790,61,1
2790,65,1
2790,78,1
2790,79,1
2790,80,1
2790,84,1
2790,87,1
2790,98,1
2790,100,1
2790,124,1
2790,128,1
2790,131,1
2790,133,1
2790,138,1
2790,140,1
2790,214,1
2790,219,1
2790,244,1
2790,251,1
2790,252,1
2790,257,1
2790,267,1
2790,270,1
2790,273,1
2790,275,1
2790,285,1
2790,297,1
2790,299,1
2790,302,1
2790,314,1
2790,315,1
2790,316,1
2790,324,1
2790,344,1
2790,368,1
2790,396,1
2790,398,1
2790,409,1
2790,426,1
2790,433,1
2790,472,1
2790,473,1
2790,493,1
2790,504,1
2790,554,1
2790,566,1
2790,583,1
2790,592,1
2790,627,1
2790,637,1
2790,644,1
2790,679,1
2790,685,1
2790,700,1
2790,709,1
2790,748,1
2790,790,1
2790,796,1
2790,811,1
2790,813,1
2790,858,1
2790,884,1
2790,902,1
2790,957,1
2790,1088,1
2790,1181,1
2790,1186,1
2790,1188,1
2790,1195,1
2790,1213,1
2790,1217,1
2790,1220,1
2790,1238,1
2790,1241,1
2790,1263,1
2790,1266,1
2790,1309,1
2790,1313,1
2790,1316,1
2790,1317,1
2790,1323,1
2790,1324,1
2790,1325,1
2790,1368,1
2790,1391,1
2790,1482,1
2790,1490,1
2790,1494,1
2790,1497,1
2790,1498,1
2790,1499,1
2790,1536,1
2790,1540,1
2790,1544,1
2790,1545,1
2790,1546,1
2790,1551,1
2790,1557,1
2790,1643,1
2790,1677,1
2790,1678,1
2790,1715,1
2790,1726,1
2790,1740,1
2790,1805,1
2790,1822,1
2790,1908,1
2790,1986,1
2790,2000,1
2790,2060,1
2790,2068,1
2790,2142,1
2790,2212,1
2790,2219,1
2790,2234,1
2790,2410,1
2790,2416,1
2790,2455,1
2790,2511,1
2790,2513,1
2790,2515,1
2790,2536,1
2790,2586,1
2790,2793,1
2790,2872,1
2790,2930,1
2790,2959,1
2790,2967,1
2790,2970,1
2790,3011,1
2790,3030,1
2790,3038,1
2790,3039,1
2790,3043,1
2790,3113,1
2790,3148,1
2790,3233,1
2790,3243,1
2790,3529,1
2790,3571,1
2790,3928,1
2790,3957,1
2790,4055,1
2790,4083,1
2790,4122,1
2790,4139,1
2790,4204,1
2790,4295,1
2790,4296,1
2790,4299,1
2790,4301,1
2790,4302,1
2790,4303,1
2790,4304,1
2790,4305,1
2790,4306,1
2790,4307,1
2790,4308,1
2790,4309,1
2790,4310,1
2790,4311,1
2790,4312,1
2790,4313,1
2790,4314,1
2790,4315,1
2790,4316,1
2790,4317,1
2790,4318,1
2790,4319,1
2790,4320,1
2790,4321,1
2790,4322,1
2790,4323,1
2790,4324,1
2790,4325,1
2790,4326,1
2790,4327,1
2790,4328,1
2790,4329,1
2790,4330,1
2790,4331,1
2790,4332,1
2790,4333,1
2790,4334,1
2790,4335,1
2790,4336,1
2790,4337,1
2790,4338,1
2790,4339,1
2790,4340,1
2790,4341,1
2790,4342,1
2790,4343,1
2790,4344,1
2790,4345,1
2790,4346,1
2790,4347,1
2790,4348,1
2790,4349,1
2790,4350,1
2790,4351,1
2790,4352,1
2790,4353,1
2790,4354,1
2790,4375,1
2790,4376,1
2790,4377,1
2790,4378,1
2790,4381,1
2790,4382,1
2790,4383,1
2790,4384,1
2790,4385,1
2790,4386,1
2790,4387,1
2790,4388,1
2790,4389,1
2790,4390,1
2790,4391,1
2790,4804,1
2790,5024,1
2790,5035,1
2790,5079,1
2790,5595,1
2790,5975,1
2790,6154,1
2790,6557,1
2790,6820,1
2790,8213,1
2790,11179,1
2790,11180,1
2790,11205,1
2790,12982,1
2790,13154,1
2790,14953,1
2790,17397,1
2790,24080,1
2790,24081,1
2790,35246,1
2790,37670,1
2790,39056,1
2790,42796,1
2790,42797,1
2790,42798,1
2791,80,1
2791,91,1
2791,113,1
2791,161,1
2791,187,1
2791,252,1
2791,273,1
2791,297,1
2791,299,1
2791,368,1
2791,373,1
2791,475,1
2791,491,1
2791,493,1
2791,545,1
2791,583,1
2791,678,1
2791,726,1
2791,774,1
2791,786,1
2791,801,1
2791,808,1
2791,836,1
2791,873,1
2791,885,1
2791,898,1
2791,899,1
2791,949,1
2791,961,1
2791,962,1
2791,1102,1
2791,1210,1
2791,1238,1
2791,1239,1
2791,1394,1
2791,1561,1
2791,1563,1
2791,1573,1
2791,1593,1
2791,1658,1
2791,1724,1
2791,1737,1
2791,1954,1
2791,2061,1
2791,2409,1
2791,2829,1
2791,3327,1
2791,3921,1
2791,4009,1
2791,4142,1
2791,4652,1
2791,4742,1
2791,5390,1
2791,5593,1
2791,5780,1
2791,5786,1
2791,5831,1
2791,6078,1
2791,6302,1
2791,7243,1
2791,7264,1
2791,8986,1
2791,11260,1
2791,11264,1
2791,11274,1
2791,11275,1
2791,11279,1
2791,11976,1
2791,13699,1
2791,16602,1
2791,17614,1
2791,17891,1
2791,20863,1
2791,24424,1
2791,25753,1
2791,25755,1
2791,25885,1
2791,28245,1
2791,38465,1
2791,42799,1
2791,42800,1
2791,42801,1
2791,42802,1
2791,42803,1
2791,42804,1
2791,42805,1
2792,8,1
2792,9,1
2792,659,1
2792,1596,1
2792,4065,1
2792,6114,1
2792,7074,1
2792,7075,1
2793,46,1
2793,106,1
2793,262,1
2793,277,1
2793,377,1
2793,749,1
2793,1385,1
2793,1475,1
2793,1727,1
2793,2548,1
2793,2903,1
2793,3332,1
2793,4425,1
2793,4462,1
2793,4618,1
2793,5061,1
2793,5494,1
2793,5955,1
2793,6154,1
2793,7243,1
2793,7337,1
2793,8541,1
2793,9637,1
2793,10003,1
2793,26536,1
2793,26537,1
2793,42806,1
2793,42807,1
2794,40,1
2794,49,1
2794,54,1
2794,58,1
2794,104,1
2794,107,1
2794,114,1
2794,127,1
2794,128,1
2794,131,1
2794,133,1
2794,161,1
2794,167,1
2794,230,1
2794,233,1
2794,240,1
2794,248,1
2794,253,1
2794,259,1
2794,264,1
2794,266,1
2794,267,1
2794,268,1
2794,279,1
2794,285,1
2794,358,1
2794,373,1
2794,411,1
2794,422,1
2794,548,1
2794,566,1
2794,592,1
2794,650,1
2794,651,1
2794,748,1
2794,804,1
2794,893,1
2794,916,1
2794,1022,1
2794,1026,1
2794,1027,1
2794,1028,1
2794,1165,1
2794,1195,1
2794,1352,1
2794,1400,1
2794,1401,1
2794,1547,1
2794,1710,1
2794,1901,1
2794,1954,1
2794,2007,1
2794,2061,1
2794,2309,1
2794,2395,1
2794,2476,1
2794,2561,1
2794,2813,1
2794,2877,1
2794,3077,1
2794,3233,1
2794,3352,1
2794,3354,1
2794,3533,1
2794,3574,1
2794,4042,1
2794,4114,1
2794,4139,1
2794,4140,1
2794,4144,1
2794,4404,1
2794,4685,1
2794,4851,1
2794,4878,1
2794,4882,1
2794,5193,1
2794,5235,1
2794,5469,1
2794,5628,1
2794,5683,1
2794,5967,1
2794,6055,1
2794,6110,1
2794,6952,1
2794,7508,1
2794,7692,1
2794,7714,1
2794,8949,1
2794,9024,1
2794,9032,1
2794,9036,1
2794,10760,1
2794,11087,1
2794,11168,1
2794,11169,1
2794,13999,1
2794,14120,1
2794,14123,1
2794,14124,1
2794,14125,1
2794,14126,1
2794,14127,1
2794,14129,1
2794,14130,1
2794,14131,1
2794,14140,1
2794,14142,1
2794,14147,1
2794,14149,1
2794,14151,1
2794,14155,1
2794,14157,1
2794,14159,1
2794,14164,1
2794,14165,1
2794,14166,1
2794,14167,1
2794,14168,1
2794,14169,1
2794,17288,1
2794,18384,1
2794,18959,1
2794,30673,1
2794,36599,1
2794,40753,1
2794,42808,1
2794,42809,1
2794,42810,1
2794,42811,1
2794,42812,1
2795,8,1
2795,49,1
2795,57,1
2795,100,1
2795,106,1
2795,120,1
2795,126,1
2795,127,1
2795,128,1
2795,129,1
2795,131,1
2795,252,1
2795,253,1
2795,255,1
2795,256,1
2795,257,1
2795,258,1
2795,260,1
2795,262,1
2795,263,1
2795,264,1
2795,267,1
2795,269,1
2795,270,1
2795,273,1
2795,277,1
2795,279,1
2795,285,1
2795,373,1
2795,376,1
2795,493,1
2795,523,1
2795,542,1
2795,552,1
2795,559,1
2795,566,1
2795,625,1
2795,648,1
2795,690,1
2795,711,1
2795,794,1
2795,816,1
2795,882,1
2795,885,1
2795,962,1
2795,986,1
2795,1005,1
2795,1008,1
2795,1012,1
2795,1023,1
2795,1034,1
2795,1055,1
2795,1100,1
2795,1109,1
2795,1168,1
2795,1176,1
2795,1198,1
2795,1217,1
2795,1270,1
2795,1350,1
2795,1361,1
2795,1368,1
2795,1418,1
2795,1461,1
2795,1475,1
2795,1482,1
2795,1544,1
2795,1547,1
2795,1596,1
2795,1614,1
2795,1616,1
2795,1622,1
2795,1623,1
2795,1624,1
2795,1633,1
2795,1658,1
2795,1660,1
2795,1672,1
2795,1679,1
2795,1736,1
2795,1737,1
2795,1743,1
2795,1760,1
2795,1777,1
2795,1798,1
2795,1817,1
2795,1831,1
2795,1954,1
2795,1956,1
2795,2045,1
2795,2401,1
2795,2558,1
2795,2738,1
2795,2750,1
2795,2813,1
2795,2822,1
2795,2837,1
2795,2867,1
2795,3113,1
2795,3153,1
2795,3583,1
2795,3751,1
2795,4005,1
2795,4085,1
2795,4137,1
2795,4138,1
2795,4345,1
2795,4457,1
2795,4500,1
2795,4851,1
2795,4996,1
2795,5816,1
2795,6659,1
2795,6682,1
2795,6722,1
2795,7243,1
2795,7247,1
2795,7248,1
2795,7249,1
2795,7250,1
2795,7254,1
2795,7255,1
2795,7256,1
2795,7268,1
2795,7269,1
2795,7270,1
2795,7271,1
2795,7272,1
2795,7379,1
2795,7504,1
2795,7508,1
2795,11181,1
2795,11182,1
2795,11186,1
2795,11187,1
2795,11188,1
2795,13765,1
2795,17629,1
2795,23033,1
2795,42813,1
2796,31,1
2796,36,1
2796,44,1
2796,49,1
2796,50,1
2796,52,1
2796,54,1
2796,70,1
2796,74,1
2796,80,1
2796,94,1
2796,97,1
2796,104,1
2796,106,1
2796,115,1
2796,131,1
2796,140,1
2796,161,1
2796,186,1
2796,252,1
2796,255,1
2796,257,1
2796,262,1
2796,267,1
2796,270,1
2796,277,1
2796,278,1
2796,285,1
2796,288,1
2796,305,1
2796,312,1
2796,324,1
2796,346,1
2796,368,1
2796,369,1
2796,372,1
2796,373,1
2796,390,1
2796,417,1
2796,433,1
2796,447,1
2796,484,1
2796,523,1
2796,538,1
2796,539,1
2796,545,1
2796,566,1
2796,582,1
2796,587,1
2796,598,1
2796,603,1
2796,606,1
2796,644,1
2796,675,1
2796,678,1
2796,693,1
2796,700,1
2796,703,1
2796,709,1
2796,712,1
2796,730,1
2796,733,1
2796,783,1
2796,801,1
2796,807,1
2796,812,1
2796,817,1
2796,895,1
2796,898,1
2796,972,1
2796,992,1
2796,1101,1
2796,1160,1
2796,1168,1
2796,1195,1
2796,1231,1
2796,1284,1
2796,1320,1
2796,1358,1
2796,1361,1
2796,1391,1
2796,1398,1
2796,1400,1
2796,1475,1
2796,1506,1
2796,1511,1
2796,1536,1
2796,1542,1
2796,1578,1
2796,1623,1
2796,1626,1
2796,1674,1
2796,1678,1
2796,1725,1
2796,1726,1
2796,1784,1
2796,1801,1
2796,1899,1
2796,1901,1
2796,1941,1
2796,1948,1
2796,2036,1
2796,2065,1
2796,2246,1
2796,2337,1
2796,2647,1
2796,2737,1
2796,2793,1
2796,2798,1
2796,2826,1
2796,2850,1
2796,2930,1
2796,2945,1
2796,3023,1
2796,3079,1
2796,3117,1
2796,3180,1
2796,3246,1
2796,3303,1
2796,3333,1
2796,3465,1
2796,3475,1
2796,3529,1
2796,3724,1
2796,3737,1
2796,3891,1
2796,4137,1
2796,4249,1
2796,4258,1
2796,4305,1
2796,4368,1
2796,4412,1
2796,4659,1
2796,4868,1
2796,5080,1
2796,5148,1
2796,5274,1
2796,5342,1
2796,5467,1
2796,5531,1
2796,5786,1
2796,6014,1
2796,6214,1
2796,6408,1
2796,6448,1
2796,6575,1
2796,6815,1
2796,6818,1
2796,7144,1
2796,7400,1
2796,7440,1
2796,7717,1
2796,9989,1
2796,10586,1
2796,10588,1
2796,10590,1
2796,10591,1
2796,10592,1
2796,10593,1
2796,10594,1
2796,10595,1
2796,10596,1
2796,10597,1
2796,10598,1
2796,10599,1
2796,10600,1
2796,10601,1
2796,10602,1
2796,10603,1
2796,20824,1
2796,40929,1
2796,42814,1
2796,42815,1
2797,31,1
2797,34,1
2797,35,1
2797,41,1
2797,49,1
2797,50,1
2797,63,1
2797,68,1
2797,69,1
2797,70,1
2797,84,1
2797,87,1
2797,90,1
2797,98,1
2797,104,1
2797,106,1
2797,107,1
2797,115,1
2797,123,1
2797,128,1
2797,131,1
2797,132,1
2797,133,1
2797,140,1
2797,150,1
2797,155,1
2797,166,1
2797,193,1
2797,198,1
2797,229,1
2797,230,1
2797,251,1
2797,255,1
2797,257,1
2797,262,1
2797,267,1
2797,268,1
2797,269,1
2797,284,1
2797,285,1
2797,312,1
2797,316,1
2797,322,1
2797,353,1
2797,368,1
2797,373,1
2797,376,1
2797,390,1
2797,402,1
2797,407,1
2797,420,1
2797,422,1
2797,436,1
2797,472,1
2797,475,1
2797,484,1
2797,512,1
2797,531,1
2797,534,1
2797,545,1
2797,546,1
2797,547,1
2797,552,1
2797,569,1
2797,572,1
2797,573,1
2797,592,1
2797,598,1
2797,603,1
2797,616,1
2797,627,1
2797,643,1
2797,644,1
2797,652,1
2797,653,1
2797,662,1
2797,666,1
2797,697,1
2797,709,1
2797,716,1
2797,735,1
2797,748,1
2797,787,1
2797,803,1
2797,812,1
2797,817,1
2797,850,1
2797,887,1
2797,899,1
2797,913,1
2797,947,1
2797,956,1
2797,962,1
2797,1013,1
2797,1160,1
2797,1241,1
2797,1243,1
2797,1269,1
2797,1284,1
2797,1323,1
2797,1358,1
2797,1379,1
2797,1392,1
2797,1395,1
2797,1400,1
2797,1427,1
2797,1475,1
2797,1505,1
2797,1541,1
2797,1544,1
2797,1546,1
2797,1658,1
2797,1677,1
2797,1710,1
2797,1721,1
2797,1726,1
2797,1736,1
2797,1740,1
2797,1752,1
2797,1790,1
2797,1802,1
2797,1940,1
2797,1981,1
2797,1987,1
2797,2003,1
2797,2019,1
2797,2065,1
2797,2066,1
2797,2078,1
2797,2142,1
2797,2263,1
2797,2309,1
2797,2340,1
2797,2343,1
2797,2363,1
2797,2397,1
2797,2410,1
2797,2444,1
2797,2548,1
2797,2694,1
2797,2832,1
2797,2862,1
2797,2869,1
2797,2898,1
2797,2899,1
2797,2963,1
2797,2979,1
2797,2981,1
2797,2990,1
2797,3077,1
2797,3079,1
2797,3096,1
2797,3097,1
2797,3114,1
2797,3115,1
2797,3116,1
2797,3191,1
2797,3195,1
2797,3208,1
2797,3217,1
2797,3296,1
2797,3298,1
2797,3303,1
2797,3311,1
2797,3369,1
2797,3558,1
2797,3670,1
2797,3809,1
2797,3817,1
2797,3919,1
2797,3949,1
2797,3956,1
2797,3963,1
2797,4060,1
2797,4097,1
2797,4106,1
2797,4213,1
2797,4249,1
2797,4371,1
2797,4409,1
2797,4474,1
2797,4600,1
2797,4742,1
2797,4763,1
2797,4910,1
2797,4914,1
2797,4925,1
2797,4942,1
2797,4992,1
2797,5041,1
2797,5116,1
2797,5122,1
2797,5467,1
2797,5811,1
2797,5849,1
2797,5855,1
2797,5990,1
2797,6135,1
2797,6522,1
2797,6658,1
2797,7017,1
2797,7063,1
2797,7472,1
2797,7719,1
2797,8250,1
2797,9205,1
2797,9670,1
2797,9879,1
2797,10052,1
2797,10077,1
2797,10089,1
2797,10652,1
2797,11135,1
2797,11138,1
2797,11139,1
2797,11140,1
2797,11141,1
2797,11142,1
2797,11143,1
2797,11144,1
2797,11145,1
2797,11146,1
2797,11147,1
2797,11148,1
2797,11149,1
2797,11150,1
2797,11151,1
2797,11152,1
2797,11153,1
2797,11154,1
2797,11155,1
2797,11156,1
2797,11157,1
2797,11158,1
2797,11159,1
2797,11160,1
2797,11161,1
2797,11162,1
2797,11163,1
2797,11164,1
2797,11165,1
2797,11166,1
2797,11167,1
2797,11168,1
2797,11169,1
2797,11207,1
2797,15506,1
2798,9,1
2798,58,1
2798,106,1
2798,131,1
2798,255,1
2798,262,1
2798,269,1
2798,277,1
2798,297,1
2798,299,1
2798,336,1
2798,368,1
2798,472,1
2798,854,1
2798,885,1
2798,961,1
2798,1563,1
2798,1784,1
2798,1805,1
2798,2234,1
2798,2291,1
2798,2441,1
2798,2990,1
2798,3755,1
2798,4265,1
2798,4457,1
2798,4658,1
2798,5289,1
2798,5601,1
2798,5699,1
2798,8163,1
2798,8164,1
2798,8776,1
2798,9266,1
2798,10007,1
2798,12362,1
2798,13398,1
2798,13412,1
2798,13677,1
2798,16849,1
2798,25805,1
2798,26419,1
2798,30658,1
2798,35891,1
2798,42816,1
2798,42817,1
2798,42818,1
2798,42819,1
2798,42820,1
2798,42821,1
2798,42822,1
2798,42823,1
2798,42824,1
2798,42825,1
2798,42826,1
2798,42827,1
2798,42828,1
2798,42829,1
2799,8,1
2799,35,1
2799,46,1
2799,47,1
2799,49,1
2799,58,1
2799,61,1
2799,84,1
2799,91,1
2799,100,1
2799,119,1
2799,127,1
2799,128,1
2799,130,1
2799,131,1
2799,134,1
2799,229,1
2799,242,1
2799,248,1
2799,252,1
2799,253,1
2799,255,1
2799,259,1
2799,262,1
2799,268,1
2799,270,1
2799,273,1
2799,285,1
2799,297,1
2799,299,1
2799,316,1
2799,318,1
2799,324,1
2799,325,1
2799,358,1
2799,368,1
2799,372,1
2799,373,1
2799,411,1
2799,423,1
2799,485,1
2799,493,1
2799,499,1
2799,506,1
2799,510,1
2799,529,1
2799,545,1
2799,548,1
2799,566,1
2799,583,1
2799,598,1
2799,649,1
2799,653,1
2799,716,1
2799,734,1
2799,747,1
2799,748,1
2799,790,1
2799,794,1
2799,796,1
2799,807,1
2799,810,1
2799,812,1
2799,838,1
2799,853,1
2799,856,1
2799,857,1
2799,873,1
2799,874,1
2799,877,1
2799,881,1
2799,882,1
2799,885,1
2799,893,1
2799,899,1
2799,902,1
2799,912,1
